Internal Class ID,Course,COURSE: Subject,Description,Teacher ID,School Year,Class ID
34986,US History: Themes in Modern America,US: History and Social Science,US History - 3,21872,18-19,403000-3
34987,US History: Themes in Modern America,US: History and Social Science,US History - 4,19621,18-19,403000-4
34988,US History: Themes in Modern America,US: History and Social Science,US History - 5,26555,18-19,403000-5
34989,US History: Themes in Modern America,US: History and Social Science,US History - 6,21872,18-19,403000-6
34990,US History: Themes in Modern America,US: History and Social Science,US History - 7,21891,18-19,403000-7
34991,US History: Themes in Modern America,US: History and Social Science,US History - 8,26555,18-19,403000-8
34992,US History: Themes in Modern America,US: History and Social Science,US History - 9,24234,18-19,403000-9
34993,History of the Human Community,US: History and Social Science,History of the Human Community - 1,26555,18-19,404000-1
34994,History of the Human Community,US: History and Social Science,History of the Human Community - 11,225027,18-19,404000-11
34995,History of the Human Community,US: History and Social Science,History of the Human Community - 2,18027,18-19,404000-2
34996,History of the Human Community,US: History and Social Science,History of the Human Community - 3,25042,18-19,404000-3
34997,History of the Human Community,US: History and Social Science,History of the Human Community - 4,225055,18-19,404000-4
34998,History of the Human Community,US: History and Social Science,History of the Human Community - 5,16362,18-19,404000-5
34999,History of the Human Community,US: History and Social Science,History of the Human Community - 6,18027,18-19,404000-6
35000,History of the Human Community,US: History and Social Science,History of the Human Community - 7,25042,18-19,404000-7
35001,History of the Human Community,US: History and Social Science,History of the Human Community - 8,18027,18-19,404000-8
35002,History of the Human Community,US: History and Social Science,History of the Human Community - 9,25042,18-19,404000-9
35003,Civics,MS: History and Social Science MS,Civics - 1,15986,18-19,405000-1
35004,Civics,MS: History and Social Science MS,Civics - 2,15986,18-19,405000-2
35005,Civics,MS: History and Social Science MS,Civics - 3,25139,18-19,405000-3
35006,Civics,MS: History and Social Science MS,Civics - 4,24943,18-19,405000-4
35007,Civics,MS: History and Social Science MS,Civics - 5,25139,18-19,405000-5
35008,World Geography,MS: History and Social Science MS,Geography - 1,25139,18-19,406000-1
35009,World Geography,MS: History and Social Science MS,Geography - 2,25139,18-19,406000-2
35010,World Geography,MS: History and Social Science MS,Geography - 3,15986,18-19,406000-3
35011,World Geography,MS: History and Social Science MS,Geography - 4,15986,18-19,406000-4
35012,Spanish V,US: Modern Languages,Spanish V - 1,21366,18-19,501001-1
35013,Spanish V,US: Modern Languages,Spanish V - 2,21366,18-19,501001-2
35014,Spanish V-H,US: Modern Languages,Spanish V Honors - 1,17527,18-19,501002-1
35015,Spanish V-H,US: Modern Languages,Spanish V Honors - 2,17527,18-19,501002-2
35016,Spanish IV,US: Modern Languages,Spanish IV - 1,21366,18-19,502001-1
35017,Spanish IV,US: Modern Languages,Spanish IV - 2,21366,18-19,502001-2
35018,Spanish IV,US: Modern Languages,Spanish IV - 3,19623,18-19,502001-3
35019,Spanish IV-H,US: Modern Languages,Spanish IV-H - 1,23178,18-19,502002-1
35020,Spanish IV-H,US: Modern Languages,Spanish IV-H - 2,24230,18-19,502002-2
35021,Spanish IV-H,US: Modern Languages,Spanish IV-H - 3,24230,18-19,502002-3
35022,Spanish III,US: Modern Languages,Spanish III - 1,23178,18-19,503001-1
35023,Spanish III,US: Modern Languages,Spanish III - 2,19088,18-19,503001-2
35024,Spanish III,US: Modern Languages,Spanish III - 3,19088,18-19,503001-3
35025,Spanish III-H,US: Modern Languages,Spanish III-H - 1,23178,18-19,503002-1
35026,Spanish III-H,US: Modern Languages,Spanish III-H - 2,23178,18-19,503002-2
35027,Spanish I,US: Modern Languages,Spanish I - 1,20012,18-19,504000-1
35028,Spanish II,US: Modern Languages,Spanish II - 1,19088,18-19,504001-1
35029,Spanish II,US: Modern Languages,Spanish II - 2,19088,18-19,504001-2
35030,Spanish II,US: Modern Languages,Spanish II - 3,13108,18-19,504001-3
35031,Spanish II - H,US: Modern Languages,Spanish II-H - 1,19623,18-19,504002-1
35032,Spanish II - H,US: Modern Languages,Spanish II-H - 2,19623,18-19,504002-2
35033,Spanish II - H,US: Modern Languages,Spanish II-H - 3,19623,18-19,504002-3
35034,Spanish B,MS: Modern Language MS,Spanish B - 1,20012,18-19,505000-1
35035,Spanish B,MS: Modern Language MS,Spanish B - 2,17527,18-19,505000-2
35036,Spanish B,MS: Modern Language MS,Spanish B - 3,20012,18-19,505000-3
35037,Spanish A,MS: Modern Language MS,Spanish A - 1,24230,18-19,506000-1
35038,Spanish A,MS: Modern Language MS,Spanish A - 2,20012,18-19,506000-2
35039,French V,US: Modern Languages,French V - 1,24932,18-19,511001-1
35040,French V - H,US: Modern Languages,French V-H-1,22621,18-19,511002-1
35041,French IV,US: Modern Languages,French IV - 1,22621,18-19,512001-1
35042,French IV - H,US: Modern Languages,French IV Honors - 1,24932,18-19,512002-1
35043,French III,US: Modern Languages,French III - 1,18136,18-19,513001-1
35044,French III,US: Modern Languages,French III - 2,18136,18-19,513001-2
35045,French III - H,US: Modern Languages,French III-H - 1,18136,18-19,513002-1
35046,French I,US: Modern Languages,French I - 1,18136,18-19,514000-1
35047,French II,US: Modern Languages,French II - 1,22621,18-19,514001-1
35048,French II - H,US: Modern Languages,French II-H - 1,21954,18-19,514002-1
35049,French B,MS: Modern Language MS,French B - 1,21954,18-19,515000-1
35050,French A,MS: Modern Language MS,French  A - 1,24932,18-19,516000-1
35051,Japanese V,US: Modern Languages,Japanese V - 1,18351,18-19,521001-1
35052,AP Japanese Language and Culture,US: Modern Languages,AP Japanese Language and Culture - 1,18351,18-19,521003-1
35053,Japanese IV,US: Modern Languages,Japanese IV - 1,18351,18-19,522001-1
35054,Chinese VI,US: Modern Languages,Chinese VI - 1,17868,18-19,531000-1
35055,Chinese V,US: Modern Languages,Chinese V - 1,17868,18-19,532000-1
35056,Chinese IV,US: Modern Languages,Chinese IV - 1,25138,18-19,532001-1
35057,Chinese III,US: Modern Languages,Chinese III - 1,17868,18-19,533001-1
35058,Chinese I,US: Modern Languages,Chinese I - 1,25138,18-19,534000-1
35059,Chinese II,US: Modern Languages,Chinese II - 1,25138,18-19,534001-1
35060,Chinese B,MS: Modern Language MS,Chinese B - 1,25138,18-19,535000-1
35061,Chinese A,MS: Modern Language MS,Chinese A - 1,17868,18-19,536000-1
35062,AP Latin V,US: Classics,AP Latin V - 1,20155,18-19,601001-1
35063,Latin IV - H,US: Classics,Latin IV Honors - 1,20155,18-19,602001-1
35064,Latin IV/V Poetry,US: Classics,Latin IV/V Poetry - 1,15057,18-19,602002-1
35065,Latin III,US: Classics,Latin III - 1,20155,18-19,603000-1
35066,Latin III,US: Classics,Latin III - 2,15057,18-19,603000-2
35067,Latin II,US: Classics,Latin II - 1,24075,18-19,604000-1
35068,Latin II,US: Classics,Latin II - 2,24075,18-19,604000-2
35069,Class V Latin,MS: Classics MS,Class V Latin - 1,15057,18-19,605000-1
35070,Class V Latin,MS: Classics MS,Class V Latin - 2,15057,18-19,605000-2
35071,AP Ceramics,US: Visual Arts,AP Ceramics - 1,25638,18-19,701000-1
35072,Ceramics II,US: Visual Arts,Ceramics II - 1,21822,18-19,702000-1
35073,Ceramics I,US: Visual Arts,Ceramics I - 1,25638,18-19,704000-S1-1
35074,Ceramics I,US: Visual Arts,Ceramics I - 2,21822,18-19,704000-S1-2
35075,Ceramics I,US: Visual Arts,Ceramics I - 3,25638,18-19,704000-S1-3
35076,Ceramics I,US: Visual Arts,Ceramics I - 4,21822,18-19,704000-S2-4
35077,Ceramics I,US: Visual Arts,Ceramics I - 5,25638,18-19,704000-S2-5
35078,Ceramics I,US: Visual Arts,Ceramics I - 6,25638,18-19,704000-S2-6
35079,Visual Arts V,MS: Visual Arts MS,Visual Arts V - 1,21899,18-19,705000-S1-1
35080,Visual Arts V,MS: Visual Arts MS,Visual Arts V - 2,21899,18-19,705000-S1-2
35081,Visual Arts V,MS: Visual Arts MS,Visual Arts V - 3,21899,18-19,705000-S2-3
35082,Visual Arts V,MS: Visual Arts MS,Visual Arts V - 4,21899,18-19,705000-S2-4
35083,Visual Arts VI,MS: Visual Arts MS,Visual Arts VI - 1,21899,18-19,706000-S1-1
35084,Visual Arts VI,MS: Visual Arts MS,Visual Arts VI - 2,21899,18-19,706000-S1-2
35085,Visual Arts VI,MS: Visual Arts MS,Visual Arts VI - 3,21899,18-19,706000-S2-3
35086,Visual Arts VI,MS: Visual Arts MS,Visual Arts VI - 4,21899,18-19,706000-S2-4
35087,AP Studio Art,US: Visual Arts,AP Drawing - 1,26500,18-19,711000-1
35088,Drawing II,US: Visual Arts,Drawing II - 1,19622,18-19,712000-1
35089,Drawing I,US: Visual Arts,Drawing I - 1,26500,18-19,714000-S1-1
35090,Drawing I,US: Visual Arts,Drawing I - 2,26500,18-19,714000-S2-2
35091,Drawing I,US: Visual Arts,Drawing I - 3,19622,18-19,714000-S2-3
35092,Painting II,US: Visual Arts,Painting II - 1,26500,18-19,722000-1
35093,Painting I,US: Visual Arts,Painting I - 1,26500,18-19,724000-S1-1
35094,Painting I,US: Visual Arts,Painting I - 2,19622,18-19,724000-S1-2
35095,Painting I,US: Visual Arts,Painting I - 3,26500,18-19,724000-S2-3
35096,AP Photography,US: Visual Arts,AP Photography - 1,26540,18-19,731000-1
35097,Photography II,US: Visual Arts,Photo II - 1,25125,18-19,732000-1
35098,Photography II,US: Visual Arts,Photo II - 2,25125,18-19,732000-2
35099,Filmmaking,US: Visual Arts,Filmmaking - 1,26540,18-19,732100-S2-1
35100,Photo I,US: Visual Arts,Photo I - 1,25125,18-19,734000-S1-1
35101,Photo I,US: Visual Arts,Photo I - 2,25125,18-19,734000-S1-2
35102,Photo I,US: Visual Arts,Photo I - 3,26540,18-19,734000-S1-3
35103,Photo I,US: Visual Arts,Photo I - 4,25125,18-19,734000-S2-4
35104,Photo I,US: Visual Arts,Photo I - 5,25125,18-19,734000-S2-5
35105,AP Music Theory,US: Performing Arts,AP Music Theory - 1,16104,18-19,801000-1
35106,Chamber Singers,US: Performing Arts,Chamber Singers - 1,16104,18-19,801001-S1-1
35107,Chamber Singers,US: Performing Arts,Chamber Singers - 2,16104,18-19,801001-S2-2
35108,Design for the Theatre,US: Performing Arts,Design for the Theatre - 1,21905,18-19,802001-S2-1
35110,Musical Theatre and Jazz,US: Performing Arts,Musical Theatre & Jazz - 1,25131,18-19,802013-S2-1
35111,Acting II,US: Performing Arts,Acting II - 1,21435,18-19,803100-S1-1
35112,Concert Choir,US: Performing Arts,Concert Choir - 1,18270,18-19,804000-S1-1
35113,Concert Choir,US: Performing Arts,Concert Choir - 2,18270,18-19,804000-S2-2
35114,Introduction to Theatre,US: Performing Arts,Introduction to Theatre - 1,26527,18-19,804001-S1-1
35115,Introduction to Theatre,US: Performing Arts,Introduction to Theatre - 2,26527,18-19,804001-S2-2
35116,So You Think You Can't Dance,US: Performing Arts,So You Think You Can't Dance - 1,25131,18-19,804002-S1-1
35117,So You Think You Can't Dance,US: Performing Arts,So You Think You Can't Dance - 2,25131,18-19,804002-S2-2
35118,Drum Ensemble,US: Performing Arts,Drum Ensemble - 1,25611,18-19,804003-S1-1
35119,Drum Ensemble,US: Performing Arts,Drum Ensemble - 2,25611,18-19,804003-S2-2
35120,Orchestra,US: Performing Arts,Orchestra - 1,24249,18-19,804004-S1-1
35121,Orchestra,US: Performing Arts,Orchestra - 2,24249,18-19,804004-S2-2
35122,Wind Ensemble,US: Performing Arts,Wind Ensemble - 1,20016,18-19,804005-S1-1
35123,Wind Ensemble,US: Performing Arts,Wind Ensemble - 2,20016,18-19,804005-S2-2
35124,Guitar Ensemble,US: Performing Arts,Guitar Ensemble - 1,19099,18-19,804006-S1-1
35125,Guitar Ensemble,US: Performing Arts,Guitar Ensemble - 2,19099,18-19,804006-S2-2
35126,Acting I,US: Performing Arts,Acting I - 1,26527,18-19,804100-S1-1
35127,Acting I,US: Performing Arts,Acting I - 2,21435,18-19,804100-S2-2
35128,Introduction to Music Theory,US: Performing Arts,Intro to Music Theory - 1,18270,18-19,804101-S1-1
35129,Music V,MS: Performing Arts MS,Music V - 1,16104,18-19,805000-S1-1
35130,Drama V,MS: Performing Arts MS,Drama V - 1,26527,18-19,805001-S1-1
35131,Drama V,MS: Performing Arts MS,Drama V - 2,26527,18-19,805001-S2-2
35132,Drama V,MS: Performing Arts MS,Drama V - 3,26527,18-19,805001-S2-3
35133,Music VI,MS: Performing Arts MS,Music VI - 1,16104,18-19,806000-S1-1
35134,Music VI,MS: Performing Arts MS,Music VI - 2,16104,18-19,806000-S1-2
35135,Music VI,MS: Performing Arts MS,Music VI - 3,16104,18-19,806000-S2-3
35136,Music VI,MS: Performing Arts MS,Music VI - 4,16104,18-19,806000-S2-4
35137,Drama VI,MS: Performing Arts MS,Drama VI - 1,21435,18-19,806001-S1-1
35138,Drama VI,MS: Performing Arts MS,Drama VI - 2,21435,18-19,806001-S1-2
35139,Drama VI,MS: Performing Arts MS,Drama VI - 3,21865,18-19,806001-S2-3
35140,Drama VI,MS: Performing Arts MS,Drama VI - 4,21865,18-19,806001-S2-4
35141,Chorus,MS: Performing Arts MS,Chorus - 1,18270,18-19,806100-S1-1
35142,Chorus,MS: Performing Arts MS,Chorus - 2,18270,18-19,806100-S2-2
35143,String Ensemble - MS,MS: Performing Arts MS,String Ensemble - MS - 1,24249,18-19,806200-S1-1
35144,String Ensemble - MS,MS: Performing Arts MS,String Ensemble - MS - 2,24249,18-19,806200-S2-2
35145,Wind Ensemble - MS,MS: Performing Arts MS,Wind Ensemble - MS - 1,20016,18-19,806300-S1-1
35146,Wind Ensemble - MS,MS: Performing Arts MS,Wind Ensemble - MS - 2,20016,18-19,806300-S2-2
35148,Middle School Dance,MS: Performing Arts MS,Middle School Dance - 2,25131,18-19,806400-S2-2
35149,AP Computer Science,US: Computer Science,AP Computer Science - 1,21856,18-19,901000-1
35150,AP Computer Science,US: Computer Science,AP Computer Science - 2,21856,18-19,901000-2
35151,AP Computer Science Principles,US: Computer Science,AP Comp Sci Principles - 1,16200,18-19,901001-1
35152,Data Analysis and Algorithms,US: Computer Science,Data Analysis - 1,21856,18-19,901010-S1-1
35153,Digital Media and 3D Modeling,US: Computer Science,Digital Media - 1,17987,18-19,904001-S1-1
35154,Digital Media and 3D Modeling,US: Computer Science,Digital Media - 2,17987,18-19,904001-S2-2
35155,Introduction to Programming,US: Computer Science,Intro to Programming - 1,17987,18-19,904004-S1-1
35156,Introduction to Programming,US: Computer Science,Intro to Programming - 2,17987,18-19,904004-S1-2
35157,Introduction to Programming,US: Computer Science,Intro to Programming - 3,17987,18-19,904004-S2-3
35158,Introduction to Programming,US: Computer Science,Intro to Programming - 4,17987,18-19,904004-S2-4
35159,Coding and Design,MS: Computer Science MS,Coding and Design - 1,16200,18-19,905000-S2-1
35160,Introduction to Computer Principles,US: Computer Science,Intro Comp Principles - 1,16200,18-19,906000-S1-1
35161,Introduction to Computer Principles,US: Computer Science,Intro Comp Principles - 2,16200,18-19,906000-S1-2
35162,Introduction to Computer Principles,US: Computer Science,Intro Comp Principles - 3,16200,18-19,906000-S2-3
35163,Introduction to Computer Principles,US: Computer Science,Intro Comp Principles - 4,16200,18-19,906000-S2-4
35164,P D III-Mindfulness,US: Personal Development,P D III-F - 1,20009,18-19,953000-S1-1
35165,P D III-Mindfulness,US: Personal Development,P D III-F - 2,25120,18-19,953000-S1-2
35166,P D III-Mindfulness,US: Personal Development,P D III-F - 3,23976,18-19,953000-S1-3
35167,P D III-Mindfulness,US: Personal Development,P D III-F - 4,18180,18-19,953000-S1-4
35168,P D III-Mindfulness,US: Personal Development,P D III-F - 5,18271,18-19,953000-S1-5
35169,P D III-Mindfulness,US: Personal Development,P D III-F - 6,25655,18-19,953000-S1-6
35170,P D III-Mindfulness,US: Personal Development,P D III-F - 10,23366,18-19,953000-S2-10
35171,P D III-Mindfulness,US: Personal Development,P D III-F - 11,18271,18-19,953000-S2-11
35172,P D III-Mindfulness,US: Personal Development,P D III-F - 12,25655,18-19,953000-S2-12
35173,P D III-Mindfulness,US: Personal Development,P D III-F - 7,20009,18-19,953000-S2-7
35174,P D III-Mindfulness,US: Personal Development,P D III-F - 8,25120,18-19,953000-S2-8
35175,P D III-Mindfulness,US: Personal Development,P D III-F - 9,23976,18-19,953000-S2-9
35176,P D III-Substance,US: Personal Development,P D III-M - 1,16228,18-19,953001-S1-1
35177,P D III-Substance,US: Personal Development,P D III-M - 2,25046,18-19,953001-S1-2
35178,P D III-Substance,US: Personal Development,P D III-M - 3,18260,18-19,953001-S1-3
35179,P D III-Substance,US: Personal Development,P D III-M - 4,25046,18-19,953001-S1-4
35180,P D III-Substance,US: Personal Development,P D III-M - 5,19131,18-19,953001-S1-5
35181,P D III-Substance,US: Personal Development,P D III-M - 6,25727,18-19,953001-S1-6
35182,P D III-Substance,US: Personal Development,P D III-M - 10,25046,18-19,953001-S2-10
35183,P D III-Substance,US: Personal Development,P D III-M - 11,19131,18-19,953001-S2-11
35184,P D III-Substance,US: Personal Development,P D III-M - 12,25727,18-19,953001-S2-12
35185,P D III-Substance,US: Personal Development,P D III-M - 7,16228,18-19,953001-S2-7
35186,P D III-Substance,US: Personal Development,P D III-M - 8,25046,18-19,953001-S2-8
35187,P D III-Substance,US: Personal Development,P D III-M - 9,18260,18-19,953001-S2-9
35188,P D IV-Sex Ed,US: Personal Development,P D IV-F - 1,25120,18-19,954000-S1-1
35189,P D IV-Sex Ed,US: Personal Development,P D IV-F - 2,21855,18-19,954000-S1-2
35190,P D IV-Sex Ed,US: Personal Development,P D IV-F - 3,19638,18-19,954000-S1-3
35191,P D IV-Sex Ed,US: Personal Development,P D IV-F - 4,18480,18-19,954000-S1-4
35192,P D IV-Sex Ed,US: Personal Development,P D IV-F - 5,15577,18-19,954000-S1-5
35193,P D IV-Sex Ed,US: Personal Development,P D IV-F - 6,23135,18-19,954000-S1-6
35194,P D IV-Sex Ed,US: Personal Development,P D IV-F - 10,18480,18-19,954000-S2-10
35195,P D IV-Sex Ed,US: Personal Development,P D IV-F - 11,15577,18-19,954000-S2-11
35196,P D IV-Sex Ed,US: Personal Development,P D IV-F - 12,23135,18-19,954000-S2-12
35197,P D IV-Sex Ed,US: Personal Development,P D IV-F - 7,25120,18-19,954000-S2-7
35198,P D IV-Sex Ed,US: Personal Development,P D IV-F - 8,21855,18-19,954000-S2-8
35199,P D IV-Sex Ed,US: Personal Development,P D IV-F - 9,19638,18-19,954000-S2-9
35200,P D IV-Humane Technology,US: Personal Development,P D IV-M - 1,24565,18-19,954001-S1-1
35201,P D IV-Humane Technology,US: Personal Development,P D IV-M - 2,23171,18-19,954001-S1-2
35202,P D IV-Humane Technology,US: Personal Development,P D IV-M - 3,25120,18-19,954001-S1-3
